fid,batiment_c,batiment_g,code_depar,code_iris,code_commu,s_geom_cst,hauteur,altitude_s,fictive_ge
53614,BATIMENT0000000240754837-3,75111000AB0019_a9eca9bdbb502b0,"75","751114107","75056","607",18.300000000000001,38.500000000000000,"0"
53615,BATIMENT0000000245187915-2,75111000AA0018_eb0bf34d067b16c,"75","751114107","75056","1536",18.000000000000000,37.000000000000000,"0"
53616,BATIMENT0000000240754841-2,75111000AB0020_cfa94d39fc302e8,"75","751114107","75056","607",16.500000000000000,38.500000000000000,"0"
53617,BATIMENT0000000245187902-5,75111000AA0020_f7352937ce791a7,"75","751114107","75056","940",20.199999999999999,37.000000000000000,"0"
53618,BATIMENT0000000240754842-1,75111000AB0021_9ace0a2ae3ef62b,"75","751114107","75056","594",15.699999999999999,38.500000000000000,"0"
53619,BATIMENT0000000245187972-2,75111000AA0021_24bdb917fa7e97f,"75","751114107","75056","370",18.699999999999999,37.000000000000000,"0"
53620,BATIMENT0000000245187971-2,75111000AA0022_9db818e42ddee50,"75","751114107","75056","524",16.300000000000001,37.000000000000000,"0"
53621,BATIMENT0000000240754852-2,75111000AB0026_f650011cefdc5d2,"75","751114107","75056","506",5.900000000000000,38.500000000000000,"0"
53622,BATIMENT0000000245187764-6,75111000AA0023_2ae2abba731fc72,"75","751114107","75056","1047",17.399999999999999,37.000000000000000,"0"
53623,BATIMENT0000000245187816-3,75111000AA0027_ce8f508ad343b2e,"75","751114107","75056","638",18.699999999999999,37.000000000000000,"0"
53624,BATIMENT0000000245187818-3,75111000AA0034_b884d26b9066c55,"75","751114107","75056","190",18.399999999999999,37.000000000000000,"0"
53625,BATIMENT0000000240754856-2,75111000AB0032_5f039c36fa6b72a,"75","751114107","75056","615",13.300000000000001,38.500000000000000,"0"
53626,BATIMENT0000000240754845-4,75111000AB0047_04d84d32c2e8835,"75","751114107","75056","824",15.900000000000000,38.500000000000000,"0"
53627,BATIMENT0000000240754666-1,75111000AB0053_29f86452029efcf,"75","751114108","75056","348",19.399999999999999,39.799999999999997,"0"
53628,BATIMENT0000000253250390-1,75111000AB0056_528896e04f4c07d,"75","751114108","75056","1395",9.300000000000001,40.000000000000000,"0"
53631,BATIMENT0000000240754667-1,75111000AB0054_386306f4f6deb5d,"75","751114108","75056","709",17.199999999999999,39.399999999999999,"0"
53633,BATIMENT0000000240754672-2,75111000AB0061_789b75bce08918e,"75","751114108","75056","518",22.699999999999999,39.600000000000001,"0"
53634,BATIMENT0000000240754705-1,75111000AB0063_54a8075b8ee4d2d,"75","751114108","75056","276",6.200000000000000,40.200000000000003,"0"
53635,BATIMENT0000000240754701-1,75111000AB0065_09e6180f356367a,"75","751114108","75056","532",12.100000000000000,39.299999999999997,"0"
53636,BATIMENT0000000240754703-1,75111000AB0066_71bfb09e496413f,"75","751114108","75056","889",16.399999999999999,39.500000000000000,"0"
53637,BATIMENT0000000240754700-1,75111000AB0067_9aac593f44e6596,"75","751114108","75056","814",15.600000000000000,39.600000000000001,"0"
53638,BATIMENT0000000240755116-2,75111000AC0047_62ffb6f4bc411cb,"75","751114115","75056","322",21.300000000000001,45.299999999999997,"0"
53639,BATIMENT0000000240754702-1,75111000AB0070_73f4386f13dcd3d,"75","751114108","75056","314",12.900000000000000,38.500000000000000,"0"
53644,BATIMENT0000000245187906-5,75111000AA0008_99a70cd81ab756d,"75","751114107","75056","743",18.899999999999999,37.000000000000000,"0"
53645,BATIMENT0000000245187766-2,75111000AA0014_32330629712669a,"75","751114107","75056","217",18.500000000000000,37.000000000000000,"0"
53646,BATIMENT0000000240754775-3,75111000AC0013_928d067c0432ab6,"75","751114115","75056","579",17.500000000000000,37.299999999999997,"0"
53647,BATIMENT0000000240754819-3,75111000AC0029_9ed35335db5bf43,"75","751114115","75056","133",21.199999999999999,44.000000000000000,"0"
53648,BATIMENT0000000240754802-2,75111000AC0034_b1245e51e7e18cb,"75","751114115","75056","873",8.500000000000000,43.600000000000001,"0"
53649,BATIMENT0000000240754776-3,75111000AC0015_7c196f899972f2b,"75","751114115","75056","858",16.199999999999999,39.899999999999999,"0"
53650,BATIMENT0000000240754779-3,75111000AC0016_7bde59fcb6c0180,"75","751114115","75056","345",13.500000000000000,40.799999999999997,"0"
53651,BATIMENT0000000240754781-3,75111000AC0017_410950ffd14e182,"75","751114115","75056","848",13.600000000000000,40.200000000000003,"0"
53652,BATIMENT0000000240754806-2,75111000AC0020_23848443ae20217,"75","751114115","75056","287",18.699999999999999,39.100000000000001,"0"
53653,BATIMENT0000000240754797-3,75111000AC0021_9fcf05f3dcb5604,"75","751114115","75056","466",8.699999999999999,40.899999999999999,"0"
53654,BATIMENT0000000240754676-3,75111000AB0084_93f9034bc9184ba,"75","751114108","75056","1041",11.600000000000000,39.700000000000003,"0"
53655,BATIMENT0000000240754678-1,75111000AB0085_09847d04d17dea0,"75","751114108","75056","510",17.000000000000000,40.899999999999999,"0"
53656,BATIMENT0000000240754680-2,75111000AB0086_f1ac489322b9e24,"75","751114108","75056","390",18.100000000000001,40.600000000000001,"0"
53657,BATIMENT0000000240754681-2,75111000AB0087_99f25e1961f8cdd,"75","751114108","75056","658",18.399999999999999,39.700000000000003,"0"
53658,BATIMENT0000000240754688-4,75111000AB0106_ab5df53ccf0f66e,"75","751114108","75056","533",17.500000000000000,40.600000000000001,"0"
53659,BATIMENT0000000240754794-2,75111000AC0023_6e437b2ae603742,"75","751114115","75056","1740",16.199999999999999,41.700000000000003,"0"
53660,BATIMENT0000000240755114-2,75111000AC0046_3415af18720e2e7,"75","751114115","75056","317",21.699999999999999,45.200000000000003,"0"
53661,BATIMENT0000000240754795-4,75111000AC0026_a27b7ac9c6a588a,"75","751114115","75056","1061",14.800000000000001,43.000000000000000,"0"
53662,BATIMENT0000000240754810-2,75111000AC0027_9817266446d28ae,"75","751114115","75056","632",20.500000000000000,43.600000000000001,"0"
53663,BATIMENT0000000240754770-3,75111000AC0003_d978d4ccf5f1adf,"75","751114115","75056","307",17.899999999999999,35.899999999999999,"0"
53664,BATIMENT0000000240754769-2,75111000AC0009_388d2d72bbb7cdb,"75","751114115","75056","237",18.899999999999999,36.299999999999997,"0"
53665,BATIMENT0000000240754772-4,75111000AC0011_b4f9fb49fd8d0a4,"75","751114115","75056","310",17.699999999999999,36.100000000000001,"0"
53666,BATIMENT0000000240757445-3,75111000AE0090_f6d8ca858e8199c,"75","751114109","75056","247",9.100000000000000,42.500000000000000,"0"
53667,BATIMENT0000000240755108-2,75111000AC0066_237dface1810de1,"75","751114114","75056","326",20.899999999999999,44.600000000000001,"0"
53668,BATIMENT0000000240755111-2,75111000AC0069_41fb4c566c0b80d,"75","751114114","75056","436",13.500000000000000,47.200000000000003,"0"
53669,BATIMENT0000000240758156-2,75111000AD0003_833b3b6d3d375d2,"75","751114113","75056","399",9.000000000000000,49.000000000000000,"0"
53670,BATIMENT0000000240758142-2,75111000AD0006_5c989bd554da046,"75","751114113","75056","205",21.000000000000000,49.000000000000000,"0"
53671,BATIMENT0000000240758137-2,75111000AD0008_6d031990b2b4d42,"75","751114113","75056","383",20.899999999999999,48.399999999999999,"0"
53672,BATIMENT0000000240755105-4,75111000AC0071_898247d99a6d680,"75","751114114","75056","874",20.000000000000000,47.500000000000000,"0"
53673,BATIMENT0000000240758247-2,75111000AH0035_5df4fddc8d7f103,"75","751114111","75056","271",16.899999999999999,51.000000000000000,"0"
53674,BATIMENT0000000240755107-3,75111000AC0072_db0f9f6458a5f83,"75","751114114","75056","972",18.899999999999999,47.500000000000000,"0"
53675,BATIMENT0000000240754901-1,75111000AC0075_c25df1c787ad48b,"75","751114114","75056","407",22.500000000000000,45.100000000000001,"0"
53676,BATIMENT0000000240758141-2,75111000AD0011_3f6c82de1f51694,"75","751114113","75056","541",18.500000000000000,48.299999999999997,"0"
53677,BATIMENT0000000240758150-4,75111000AD0023_d3aa8c2ecedfa68,"75","751114113","75056","937",20.300000000000001,48.299999999999997,"0"
53678,BATIMENT0000000240754900-2,75111000AC0076_5972834a116991e,"75","751114114","75056","418",22.600000000000001,45.100000000000001,"0"
53679,BATIMENT0000000240758159-2,75111000AD0025_966559ae06413f6,"75","751114113","75056","492",14.400000000000000,48.700000000000003,"0"
53680,BATIMENT0000000240758162-2,75111000AD0027_1e3bcc772b8b214,"75","751114113","75056","236",14.400000000000000,48.299999999999997,"0"
53681,BATIMENT0000000240757670-2,75111000AD0044_beec5070b014e80,"75","751114112","75056","150",19.800000000000001,48.200000000000003,"0"
53682,BATIMENT0000000240757774-2,75111000AH0096_236b12b26ebd996,"75","751114109","75056","334",7.600000000000000,42.600000000000001,"0"
53683,BATIMENT0000000240757429-1,75111000AE0037_d82c7c77d1291b9,"75","751114109","75056","996",11.000000000000000,42.500000000000000,"0"
53685,BATIMENT0000000240754807-7,75111000AC0092_d59fe4a4f7e6743,"75","751114115","75056","1230",8.699999999999999,43.399999999999999,"0"
53686,BATIMENT0000000240758157-2,75111000AD0002_21545e475a80848,"75","751114113","75056","195",14.800000000000001,49.000000000000000,"0"
53687,BATIMENT0000000240758253-2,75111000AH0009_013278d49238434,"75","751114112","75056","398",16.699999999999999,46.799999999999997,"0"
53688,BATIMENT0000000240754907-2,75111000AC0053_1f9a2f3bf30d1d7,"75","751114115","75056","688",19.800000000000001,46.299999999999997,"0"
53689,BATIMENT0000000240757671-3,75111000AD0066_b38bc201790822c,"75","751114112","75056","195",22.100000000000001,48.200000000000003,"0"
53690,BATIMENT0000000240757753-3,75111000AE0019_27461a565a9183f,"75","751114109","75056","815",12.600000000000000,43.000000000000000,"0"
53691,BATIMENT0000000240757752-3,75111000AE0020_dfbe5f679fca18f,"75","751114109","75056","637",12.800000000000001,43.000000000000000,"0"
53692,BATIMENT0000000240755100-1,75111000AC0057_c3ec39891314058,"75","751114114","75056","309",20.500000000000000,44.899999999999999,"0"
53693,BATIMENT0000000240757756-3,75111000AE0021_473c296dbb6eb12,"75","751114109","75056","654",11.900000000000000,43.000000000000000,"0"
53694,BATIMENT0000000240757757-2,75111000AE0022_ba04cf6e34958a8,"75","751114109","75056","514",11.900000000000000,43.000000000000000,"0"
53695,BATIMENT0000000240757665-1,75111000AD0088_d77b5b51199698e,"75","751114112","75056","264",16.699999999999999,50.299999999999997,"0"
53696,BATIMENT0000000240758225-2,75111000AD0107_dbf23a3e7b677e6,"75","751114111","75056","174",19.300000000000001,51.000000000000000,"0"
53697,BATIMENT0000000240758220-4,75111000AD0111_3d917b0b36a8db8,"75","751114111","75056","161",18.500000000000000,51.000000000000000,"0"
53698,BATIMENT0000000240757750-3,75111000AE0023_9255cba9c13abd5,"75","751114109","75056","818",11.900000000000000,43.000000000000000,"0"
53699,BATIMENT0000000240757754-1,75111000AE0026_7335dfb027c87bf,"75","751114109","75056","206",12.199999999999999,43.000000000000000,"0"
53700,BATIMENT0000000240757746-1,75111000AE0030_eb604c15e887b93,"75","751114109","75056","190",13.300000000000001,43.000000000000000,"0"
53701,BATIMENT0000000240757749-1,75111000AE0032_a4e5e518fcece64,"75","751114109","75056","80",18.199999999999999,43.000000000000000,"0"
53702,BATIMENT0000000240757873-1,75111000AK0004_80a170cfd10e7d8,"75","751114109","75056","262",15.600000000000000,43.000000000000000,"0"
53703,BATIMENT0000000240757412-2,75111000AE0042_06b39358a2f7e69,"75","751114109","75056","1001",9.100000000000000,42.500000000000000,"0"
53704,BATIMENT0000000240757702-3,75111000AH0038_1f36ab41d1371de,"75","751114111","75056","179",18.000000000000000,52.000000000000000,"0"
53705,BATIMENT0000000240757658-4,75111000AD0116_c9d0a2e501b74a7,"75","751114112","75056","1084",24.699999999999999,48.200000000000003,"0"
53706,BATIMENT0000000240758118-1,75111000AE0008_39e12bdb878ee27,"75","751114113","75056","788",19.899999999999999,45.299999999999997,"0"
53707,BATIMENT0000000240757760-1,75111000AE0017_e06fcf998ac0603,"75","751114109","75056","709",20.199999999999999,43.000000000000000,"0"
53708,BATIMENT0000000240757755-3,75111000AE0018_41ab94ccbb6b94f,"75","751114109","75056","644",18.800000000000001,43.000000000000000,"0"
53709,BATIMENT0000000240755101-2,75111000AC0059_2411b17bc6d9171,"75","751114114","75056","354",20.300000000000001,46.000000000000000,"0"
53710,BATIMENT0000000240757405-2,75111000AE0045_ca8f3cfec4a99dc,"75","751114109","75056","560",9.100000000000000,42.500000000000000,"0"
53711,BATIMENT0000000240758254-3,75111000AH0011_a14beb7535a3c0b,"75","751114112","75056","983",12.300000000000001,46.799999999999997,"0"
53712,BATIMENT0000000240755098-4,75111000AC0060_e27b0f58103bb53,"75","751114114","75056","403",19.000000000000000,45.899999999999999,"0"
53713,BATIMENT0000000240757880-2,75111000AL0061_b276d9f72fc0fdd,"75","751114103","75056","143",20.800000000000001,41.700000000000003,"0"
53714,BATIMENT0000000240757415-2,75111000AE0046_f8ed96cf18d96be,"75","751114109","75056","548",9.100000000000000,42.500000000000000,"0"
53715,BATIMENT0000000240757407-2,75111000AE0050_3f4d1b11fd0e59d,"75","751114109","75056","96",17.399999999999999,42.399999999999999,"0"
53716,BATIMENT0000000240757444-1,75111000AE0060_7c99f95b5278dee,"75","751114109","75056","535",22.300000000000001,42.500000000000000,"0"
53717,BATIMENT0000000240757399-1,75111000AE0065_8a48d11064a159d,"75","751114114","75056","430",22.500000000000000,45.399999999999999,"0"
53719,BATIMENT0000000240757394-2,75111000AE0067_bddf4364b54d812,"75","751114114","75056","624",15.199999999999999,45.399999999999999,"0"
53720,BATIMENT0000000240757390-2,75111000AE0073_e1bf2593b948450,"75","751114114","75056","442",11.199999999999999,45.399999999999999,"0"
53721,BATIMENT0000000240757700-3,75111000AH0039_dc758ef85a0dfd4,"75","751114111","75056","403",17.199999999999999,52.000000000000000,"0"
53722,BATIMENT0000000240757704-3,75111000AH0040_b78c22a6e0fd894,"75","751114111","75056","234",14.699999999999999,52.000000000000000,"0"
53723,BATIMENT0000000240758281-2,75111000AH0050_2a98c9a33d3e7bb,"75","751114110","75056","256",5.600000000000000,53.100000000000001,"0"
53724,BATIMENT0000000240758277-2,75111000AH0058_6b0b18c7a7a28c5,"75","751114110","75056","136",23.399999999999999,53.100000000000001,"0"
53725,BATIMENT0000000240758270-1,75111000AH0065_9abfcb477ff3ef9,"75","751114110","75056","189",17.300000000000001,53.100000000000001,"0"
53726,BATIMENT0000000240757959-3,75111000AH0077_91788d29b3f2cd3,"75","751114110","75056","330",16.399999999999999,48.700000000000003,"0"
53727,BATIMENT0000000240757955-2,75111000AH0078_06073e06cd44086,"75","751114110","75056","362",16.399999999999999,48.700000000000003,"0"
53728,BATIMENT0000000240757389-3,75111000AE0074_55bcda9c196b9a6,"75","751114114","75056","524",22.000000000000000,45.399999999999999,"0"
53729,BATIMENT0000000240757943-3,75111000AH0085_bdaae1af9518df8,"75","751114110","75056","277",15.500000000000000,48.600000000000001,"0"
53730,BATIMENT0000000240757806-1,75111000AK0016_473407b261a990c,"75","751114102","75056","528",16.800000000000001,44.600000000000001,"0"
53731,BATIMENT0000000240757771-2,75111000AH0088_165807be2c6d471,"75","751114109","75056","557",20.600000000000001,44.100000000000001,"0"
53732,BATIMENT0000000240757783-2,75111000AK0045_6467a1f82dee67f,"75","751114102","75056","404",17.699999999999999,44.600000000000001,"0"
53733,BATIMENT0000000240757782-3,75111000AK0046_68d9807cab9a23f,"75","751114102","75056","367",16.899999999999999,44.500000000000000,"0"
53734,BATIMENT0000000240757796-3,75111000AK0049_66e9a3e3d4b65ee,"75","751114102","75056","362",15.900000000000000,44.600000000000001,"0"
53735,BATIMENT0000000240757795-2,75111000AK0052_d19b327838185c4,"75","751114102","75056","308",12.199999999999999,44.600000000000001,"0"
53736,BATIMENT0000000240757811-2,75111000AK0053_bb44f2a55e7ff32,"75","751114102","75056","381",9.699999999999999,44.600000000000001,"0"
53737,BATIMENT0000000240758257-3,75111000AH0122_05474a84662603f,"75","751114112","75056","1174",15.100000000000000,46.799999999999997,"0"
53738,BATIMENT0000000240757940-2,75111000AH0142_50d00dd327e1ccb,"75","751114110","75056","82",18.699999999999999,48.700000000000003,"0"
53739,BATIMENT0000000240757905-3,75111000AI0004_eea77586bb7131d,"75","751114101","75056","168",18.699999999999999,48.000000000000000,"0"
53740,BATIMENT0000000240757924-2,75111000AI0009_24635ef2fa6a864,"75","751114101","75056","176",22.199999999999999,48.000000000000000,"0"
53741,BATIMENT0000000240758965-2,75111000AI0013_de82def71d5ea0b,"75","751114101","75056","134",28.899999999999999,48.000000000000000,"0"
53742,BATIMENT0000000240757925-2,75111000AI0017_ab8566e28b32586,"75","751114101","75056","456",26.800000000000001,48.000000000000000,"0"
53743,BATIMENT0000000240757888-2,75111000AI0038_4b9070cc6f84cc6,"75","751114101","75056","978",15.100000000000000,48.000000000000000,"0"
53744,BATIMENT0000000240757879-1,75111000AK0001_edaf41d9d273fb8,"75","751114109","75056","289",17.699999999999999,43.000000000000000,"0"
53745,BATIMENT0000000240757819-1,75111000AK0067_91f2aed89be9c87,"75","751114102","75056","317",15.000000000000000,44.600000000000001,"0"
53746,BATIMENT0000000240757826-2,75111000AK0021_48acf2932ad91c5,"75","751114102","75056","456",22.600000000000001,44.600000000000001,"0"
53747,BATIMENT0000000240757863-1,75111000AL0001_4f946f7f5a8316a,"75","751114109","75056","199",11.400000000000000,42.399999999999999,"0"
53748,BATIMENT0000000240757853-3,75111000AL0005_8f2a3685f04985b,"75","751114109","75056","64",16.300000000000001,42.500000000000000,"0"
53749,BATIMENT0000000240757867-2,75111000AL0015_1c00ad9c38da402,"75","751114109","75056","584",9.600000000000000,42.399999999999999,"0"
53750,BATIMENT0000000240757571-2,75111000AL0020_f67833373821fb3,"75","751114103","75056","392",20.300000000000001,42.899999999999999,"0"
53751,BATIMENT0000000240757878-2,75111000AK0002_de634ce6f987939,"75","751114109","75056","143",14.199999999999999,43.000000000000000,"0"
53752,BATIMENT0000000240757566-2,75111000AL0021_f744f2f2b76949f,"75","751114103","75056","434",13.300000000000001,42.899999999999999,"0"
53753,BATIMENT0000000240757821-3,75111000AK0024_4ecf1d12122a0c5,"75","751114102","75056","1184",22.100000000000001,44.600000000000001,"0"
53754,BATIMENT0000000240757567-3,75111000AL0023_a6d3630f98dc96c,"75","751114103","75056","439",10.900000000000000,42.899999999999999,"0"
53755,BATIMENT0000000240754564-1,75111000AM0061_d01ec1a4c04335f,"75","751114104","75056","116",9.500000000000000,38.799999999999997,"0"
53756,BATIMENT0000000240757554-3,75111000AL0031_c6419e26901498f,"75","751114103","75056","969",13.500000000000000,42.899999999999999,"0"
53757,BATIMENT0000000240757535-3,75111000AL0040_f0593d6fb9b8ef3,"75","751114103","75056","885",16.100000000000001,42.899999999999999,"0"
53758,BATIMENT0000000240757537-1,75111000AL0042_078cea6901cef54,"75","751114103","75056","413",13.600000000000000,42.899999999999999,"0"
53759,BATIMENT0000000240757557-2,75111000AL0044_6960753864345ae,"75","751114103","75056","576",8.600000000000000,42.899999999999999,"0"
53760,BATIMENT0000000240757534-4,75111000AL0048_77362de2a376c54,"75","751114103","75056","987",18.100000000000001,42.899999999999999,"0"
53761,BATIMENT0000000240757550-3,75111000AL0032_d2912931727f9a5,"75","751114103","75056","621",18.399999999999999,42.899999999999999,"0"
53762,BATIMENT0000000240757835-2,75111000AK0027_f14e777c7744c42,"75","751114102","75056","96",20.699999999999999,44.600000000000001,"0"
53763,BATIMENT0000000240756184-3,75111000AL0033_601d74b6ad9a792,"75","751114103","75056","513",18.000000000000000,42.899999999999999,"0"
53764,BATIMENT0000000240757536-2,75111000AL0049_db6badf4dececa7,"75","751114103","75056","240",19.199999999999999,42.899999999999999,"0"
53765,BATIMENT0000000240757538-5,75111000AL0051_33c800ea07a093f,"75","751114103","75056","726",20.199999999999999,42.899999999999999,"0"
53766,BATIMENT0000000240754879-2,75111000AM0004_5e5f8f2030282a5,"75","751114108","75056","312",22.699999999999999,39.000000000000000,"0"
53767,BATIMENT0000000240754880-2,75111000AM0005_48443144e9f3a68,"75","751114108","75056","232",21.600000000000001,39.000000000000000,"0"
53768,BATIMENT0000000240757543-3,75111000AL0035_364bfaa71f1e06c,"75","751114103","75056","2146",13.199999999999999,42.899999999999999,"0"
53769,BATIMENT0000000240757544-3,75111000AL0039_619149130ea54f2,"75","751114103","75056","308",14.900000000000000,42.899999999999999,"0"
53770,BATIMENT0000000240754829-1,75111000AM0010_d7aee85ff9bb19f,"75","751114108","75056","160",19.399999999999999,39.500000000000000,"0"
53771,BATIMENT0000000240757837-1,75111000AK0030_702e0ea48854a84,"75","751114102","75056","107",14.800000000000001,44.600000000000001,"0"
53772,BATIMENT0000000240757842-3,75111000AK0032_cb77abd7fdc675b,"75","751114102","75056","545",18.000000000000000,44.600000000000001,"0"
53773,BATIMENT0000000240754510-4,75111000AM0056_72b71bf5d554144,"75","751114104","75056","313",19.000000000000000,38.399999999999999,"0"
53774,BATIMENT0000000240757446-1,75111000AM0017_7f07a3e0930b4ff,"75","751114108","75056","181",25.300000000000001,40.000000000000000,"0"
53775,BATIMENT0000000240757802-1,75111000AK0035_64978377ac7b70b,"75","751114102","75056","474",8.000000000000000,44.600000000000001,"0"
53776,BATIMENT0000000240754828-1,75111000AM0021_d5e32f80575e0cb,"75","751114108","75056","258",8.500000000000000,40.000000000000000,"0"
53777,BATIMENT0000000240755690-2,75111000AM0032_c23aadcde4a4f14,"75","751114104","75056","374",22.100000000000001,42.000000000000000,"0"
53778,BATIMENT0000000240754563-3,75111000AM0081_049cce900c9d251,"75","751114104","75056","598",18.199999999999999,38.799999999999997,"0"
53779,BATIMENT0000000240754553-2,75111000AM0083_4173daf1074869d,"75","751114104","75056","587",8.199999999999999,38.799999999999997,"0"
53780,BATIMENT0000000240754512-2,75111000AM0058_f64c9001d1aefec,"75","751114104","75056","154",18.399999999999999,38.399999999999999,"0"
53781,BATIMENT0000000240754549-2,75111000AM0085_cd6e2d8f34e57f7,"75","751114104","75056","417",14.000000000000000,38.799999999999997,"0"
53782,BATIMENT0000000240754550-2,75111000AM0086_11cc601fffeafee,"75","751114104","75056","232",20.399999999999999,38.799999999999997,"0"
53783,BATIMENT0000000240754528-2,75111000AM0094_b142e5292e94720,"75","751114104","75056","219",17.000000000000000,37.799999999999997,"0"
53784,BATIMENT0000000245187757-3,75111000AN0004_6223ea7010b8d92,"75","751114106","75056","366",23.399999999999999,35.500000000000000,"0"
53785,BATIMENT0000000245187756-2,75111000AN0005_af9f4b1be7f44c0,"75","751114106","75056","609",23.300000000000001,35.500000000000000,"0"
53786,BATIMENT0000000245187754-2,75111000AN0007_807b1139e80dbe9,"75","751114106","75056","159",22.199999999999999,35.500000000000000,"0"
53787,BATIMENT0000000240755689-2,75111000AM0033_86a0cb3fe726f19,"75","751114104","75056","483",22.199999999999999,41.600000000000001,"0"
53788,BATIMENT0000000240755688-2,75111000AM0034_c6912b4aa934d47,"75","751114104","75056","579",21.699999999999999,40.899999999999999,"0"
53789,BATIMENT0000000240755687-1,75111000AM0037_069d2615cac6b48,"75","751114104","75056","350",21.899999999999999,40.899999999999999,"0"
53790,BATIMENT0000000240754524-3,75111000AM0038_f4c77c9a26aef2b,"75","751114104","75056","651",17.399999999999999,40.899999999999999,"0"
53791,BATIMENT0000000240754518-3,75111000AM0050_677c732eaccfa78,"75","751114104","75056","534",20.800000000000001,38.399999999999999,"0"
53792,BATIMENT0000000240754517-2,75111000AM0051_5e649fb718a64c6,"75","751114104","75056","195",18.000000000000000,38.500000000000000,"0"
53793,BATIMENT0000000240754513-2,75111000AM0052_3b61e1c2cb7dab9,"75","751114104","75056","313",17.600000000000001,38.500000000000000,"0"
53794,BATIMENT0000000245187749-2,75111000AN0010_7d15f4a54c27ff2,"75","751114106","75056","323",20.399999999999999,35.500000000000000,"0"
53795,BATIMENT0000000240757784-2,75111000AK0041_eedc322b6285ee9,"75","751114102","75056","1731",19.000000000000000,44.600000000000001,"0"
53796,BATIMENT0000000245187563-2,75111000AN0011_f2e951f5d5049a6,"75","751114106","75056","465",18.600000000000001,35.500000000000000,"0"
53797,BATIMENT0000000240754509-2,75111000AM0054_c2b825c916bc5cc,"75","751114104","75056","227",20.699999999999999,38.399999999999999,"0"
53798,BATIMENT0000000245187340-3,75111000AN0093_5a43eb09a787369,"75","751114105","75056","184",15.000000000000000,37.000000000000000,"0"
53799,BATIMENT0000000245187288-2,75111000AN0033_fd629937576f66d,"75","751114106","75056","225",18.199999999999999,35.100000000000001,"0"
53800,BATIMENT0000000245187343-6,75111000AN0092_6ff89e64d8527a4,"75","751114105","75056","525",15.400000000000000,37.000000000000000,"0"
53801,BATIMENT0000000245187786-2,75111000AN0042_7444f669990c7fe,"75","751114105","75056","466",18.699999999999999,36.000000000000000,"0"
53802,BATIMENT0000000245187797-2,75111000AN0065_0c0cbf57c6e76bd,"75","751114105","75056","362",21.300000000000001,36.000000000000000,"0"
53803,BATIMENT0000000245187801-3,75111000AN0068_34ff4c3ecc37499,"75","751114105","75056","348",12.199999999999999,36.000000000000000,"0"
53804,BATIMENT0000000245187575-2,75111000AN0082_0a24f0a91a66a24,"75","751114105","75056","376",19.199999999999999,36.500000000000000,"0"
53805,BATIMENT0000000245187300-2,75111000AN0016_75c1b9e0fd526c7,"75","751114106","75056","396",17.699999999999999,36.100000000000001,"0"
53806,BATIMENT0000000245187299-2,75111000AN0017_fd4b81f25900999,"75","751114106","75056","410",17.800000000000001,36.000000000000000,"0"
53807,BATIMENT0000000245187298-2,75111000AN0018_a633fb5b38ccd96,"75","751114106","75056","403",18.100000000000001,35.899999999999999,"0"
53808,BATIMENT0000000245187296-2,75111000AN0019_c17b239b3d651ca,"75","751114106","75056","434",18.000000000000000,36.100000000000001,"0"
53809,BATIMENT0000000245187293-2,75111000AN0021_a34c2d4fd0f45b7,"75","751114106","75056","225",18.300000000000001,36.000000000000000,"0"
53810,BATIMENT0000000240757610-2,75111000AV0006_1bfe64028d90ba0,"75","751114214","75056","397",8.400000000000000,50.600000000000001,"0"
53811,BATIMENT0000000245187291-1,75111000AN0028_60f8bf28bc25a2a,"75","751114106","75056","372",17.699999999999999,35.100000000000001,"0"
53812,BATIMENT0000000245187337-2,75111000AN0085_c41033a9e212f89,"75","751114105","75056","566",16.399999999999999,37.100000000000001,"0"
53813,BATIMENT0000000245187342-1,75111000AN0087_3baaa98ecdf60ff,"75","751114105","75056","275",16.800000000000001,37.000000000000000,"0"
53814,BATIMENT0000000245187339-3,75111000AN0094_bdc3ae689d48ad8,"75","751114105","75056","260",14.699999999999999,37.000000000000000,"0"
53815,BATIMENT0000000245187346-2,75111000AN0088_2e57cdb5c2aaeef,"75","751114105","75056","261",16.899999999999999,37.000000000000000,"0"
53816,BATIMENT0000000245187290-2,75111000AN0029_b18614698df0afd,"75","751114106","75056","526",18.399999999999999,35.100000000000001,"0"
53817,BATIMENT0000000245187335-4,75111000AN0095_812c62ea7e31d32,"75","751114105","75056","319",14.800000000000001,37.000000000000000,"0"
53818,BATIMENT0000000245187358-1,75111000AO0036_999acdff59643d6,"75","751114105","75056","180",17.399999999999999,36.000000000000000,"0"
53819,BATIMENT0000000245187303-2,75111000AO0007_a36d5665cc3caa5,"75","751114106","75056","392",23.600000000000001,35.600000000000001,"0"
53820,BATIMENT0000000245187355-4,75111000AO0038_8798d8abfe55a4b,"75","751114105","75056","253",21.500000000000000,36.000000000000000,"0"
53821,BATIMENT0000000245187279-2,75111000AO0011_20f1f599909ff42,"75","751114106","75056","499",13.300000000000001,35.000000000000000,"0"
53822,BATIMENT0000000245187365-2,75111000AN0100_d6f1db4e86e5691,"75","751114105","75056","403",18.800000000000001,36.399999999999999,"0"
53823,BATIMENT0000000245187324-2,75111000AO0013_372cef3afca4939,"75","751114106","75056","160",15.300000000000001,34.899999999999999,"0"
